,sales,date,region
9629,1581.0,2020-08-31,south
9630,1623.0,2020-08-31,east
9631,1515.0,2020-08-31,west
9632,1797.0,2020-09-01,north
9633,1704.0,2020-09-01,south
9634,1539.0,2020-09-01,east
9635,1617.0,2020-09-01,west
9636,1737.0,2020-09-02,north
9637,1635.0,2020-09-02,south
9638,1671.0,2020-09-02,east
9639,1632.0,2020-09-02,west
9640,1575.0,2020-09-03,north
9641,1713.0,2020-09-03,south
9642,1581.0,2020-09-03,east
9643,1719.0,2020-09-03,west
9644,1533.0,2020-09-04,north
9645,1539.0,2020-09-04,south
9646,1569.0,2020-09-04,east
9647,1743.0,2020-09-04,west
9648,1620.0,2020-09-05,north
9649,1743.0,2020-09-05,south
9650,1563.0,2020-09-05,east
9651,1764.0,2020-09-05,west
9652,1638.0,2020-09-06,north
9653,1734.0,2020-09-06,south
9654,1794.0,2020-09-06,east
9655,1782.0,2020-09-06,west
9656,1509.0,2020-09-07,north
9657,1749.0,2020-09-07,south
9658,1608.0,2020-09-07,east
9659,1794.0,2020-09-07,west
9660,1710.0,2020-09-08,north
9661,1536.0,2020-09-08,south
9662,1539.0,2020-09-08,east
9663,1512.0,2020-09-08,west
9664,1578.0,2020-09-09,north
9665,1575.0,2020-09-09,south
9666,1551.0,2020-09-09,east
9667,1650.0,2020-09-09,west
9668,1662.0,2020-09-10,north
9669,1767.0,2020-09-10,south
9670,1596.0,2020-09-10,east
9671,1710.0,2020-09-10,west
9672,1764.0,2020-09-11,north
9673,1722.0,2020-09-11,south
9674,1611.0,2020-09-11,east
9675,1656.0,2020-09-11,west
9676,1602.0,2020-09-12,north
9677,1686.0,2020-09-12,south
9678,1599.0,2020-09-12,east
9679,1800.0,2020-09-12,west
9680,1503.0,2020-09-13,north
9681,1554.0,2020-09-13,south
9682,1554.0,2020-09-13,east
9683,1575.0,2020-09-13,west
9684,1647.0,2020-09-14,north
9685,1776.0,2020-09-14,south
9686,1788.0,2020-09-14,east
9687,1791.0,2020-09-14,west
9688,1542.0,2020-09-15,north
9689,1782.0,2020-09-15,south
9690,1620.0,2020-09-15,east
9691,1641.0,2020-09-15,west
9692,1590.0,2020-09-16,north
9693,1734.0,2020-09-16,south
9694,1710.0,2020-09-16,east
9695,1641.0,2020-09-16,west
9696,1611.0,2020-09-17,north
9697,1581.0,2020-09-17,south
9698,1596.0,2020-09-17,east
9699,1539.0,2020-09-17,west
9700,1764.0,2020-09-18,north
9701,1584.0,2020-09-18,south
9702,1701.0,2020-09-18,east
9703,1518.0,2020-09-18,west
9704,1692.0,2020-09-19,north
9705,1743.0,2020-09-19,south
9706,1737.0,2020-09-19,east
9707,1590.0,2020-09-19,west
9708,1623.0,2020-09-20,north
9709,1521.0,2020-09-20,south
9710,1590.0,2020-09-20,east
9711,1677.0,2020-09-20,west
9712,1776.0,2020-09-21,north
9713,1629.0,2020-09-21,south
9714,1776.0,2020-09-21,east
9715,1728.0,2020-09-21,west
9716,1776.0,2020-09-22,north
9717,1629.0,2020-09-22,south
9718,1539.0,2020-09-22,east
9719,1563.0,2020-09-22,west
9720,1506.0,2020-09-23,north
9721,1698.0,2020-09-23,south
9722,1734.0,2020-09-23,east
9723,1557.0,2020-09-23,west
9724,1527.0,2020-09-24,north
9725,1761.0,2020-09-24,south
9726,1560.0,2020-09-24,east
9727,1650.0,2020-09-24,west
9728,1533.0,2020-09-25,north
9729,1602.0,2020-09-25,south
9730,1743.0,2020-09-25,east
9731,1617.0,2020-09-25,west
9732,1536.0,2020-09-26,north
9733,1773.0,2020-09-26,south
9734,1521.0,2020-09-26,east
9735,1542.0,2020-09-26,west
9736,1737.0,2020-09-27,north
9737,1509.0,2020-09-27,south
9738,1626.0,2020-09-27,east
9739,1584.0,2020-09-27,west
9740,1671.0,2020-09-28,north
9741,1680.0,2020-09-28,south
9742,1599.0,2020-09-28,east
9743,1776.0,2020-09-28,west
9744,1674.0,2020-09-29,north
9745,1728.0,2020-09-29,south
9746,1551.0,2020-09-29,east
9747,1641.0,2020-09-29,west
9748,1614.0,2020-09-30,north
9749,1773.0,2020-09-30,south
9750,1509.0,2020-09-30,east
9751,1740.0,2020-09-30,west
9752,1614.0,2020-10-01,north
9753,1599.0,2020-10-01,south
9754,1785.0,2020-10-01,east
9755,1506.0,2020-10-01,west
9756,1689.0,2020-10-02,north
9757,1659.0,2020-10-02,south
9758,1785.0,2020-10-02,east
9759,1701.0,2020-10-02,west
9760,1515.0,2020-10-03,north
9761,1545.0,2020-10-03,south
9762,1599.0,2020-10-03,east
9763,1512.0,2020-10-03,west
9764,1524.0,2020-10-04,north
9765,1779.0,2020-10-04,south
9766,1500.0,2020-10-04,east
9767,1755.0,2020-10-04,west
9768,1773.0,2020-10-05,north
9769,1743.0,2020-10-05,south
9770,1662.0,2020-10-05,east
9771,1596.0,2020-10-05,west
9772,1788.0,2020-10-06,north
9773,1503.0,2020-10-06,south
9774,1779.0,2020-10-06,east
9775,1563.0,2020-10-06,west
9776,1554.0,2020-10-07,north
9777,1734.0,2020-10-07,south
9778,1629.0,2020-10-07,east
9779,1608.0,2020-10-07,west
9780,1794.0,2020-10-08,north
9781,1674.0,2020-10-08,south
9782,1662.0,2020-10-08,east
9783,1788.0,2020-10-08,west
9784,1536.0,2020-10-09,north
9785,1521.0,2020-10-09,south
9786,1656.0,2020-10-09,east
9787,1551.0,2020-10-09,west
9788,1593.0,2020-10-10,north
9789,1590.0,2020-10-10,south
9790,1671.0,2020-10-10,east
9791,1707.0,2020-10-10,west
9792,1569.0,2020-10-11,north
9793,1773.0,2020-10-11,south
9794,1674.0,2020-10-11,east
9795,1536.0,2020-10-11,west
9796,1677.0,2020-10-12,north
9797,1605.0,2020-10-12,south
9798,1653.0,2020-10-12,east
9799,1749.0,2020-10-12,west
9800,1578.0,2020-10-13,north
9801,1638.0,2020-10-13,south
9802,1515.0,2020-10-13,east
9803,1683.0,2020-10-13,west
9804,1680.0,2020-10-14,north
9805,1755.0,2020-10-14,south
9806,1584.0,2020-10-14,east
9807,1590.0,2020-10-14,west
9808,1518.0,2020-10-15,north
9809,1701.0,2020-10-15,south
9810,1716.0,2020-10-15,east
9811,1563.0,2020-10-15,west
9812,1638.0,2020-10-16,north
9813,1689.0,2020-10-16,south
9814,1515.0,2020-10-16,east
9815,1632.0,2020-10-16,west
9816,1509.0,2020-10-17,north
9817,1791.0,2020-10-17,south
9818,1509.0,2020-10-17,east
9819,1776.0,2020-10-17,west
9820,1524.0,2020-10-18,north
9821,1716.0,2020-10-18,south
9822,1578.0,2020-10-18,east
9823,1713.0,2020-10-18,west
9824,1656.0,2020-10-19,north
9825,1725.0,2020-10-19,south
9826,1554.0,2020-10-19,east
9827,1524.0,2020-10-19,west
9828,1569.0,2020-10-20,north
9829,1758.0,2020-10-20,south
9830,1758.0,2020-10-20,east
9831,1614.0,2020-10-20,west
9832,1740.0,2020-10-21,north
9833,1521.0,2020-10-21,south
9834,1722.0,2020-10-21,east
9835,1605.0,2020-10-21,west
9836,1749.0,2020-10-22,north
9837,1638.0,2020-10-22,south
9838,1710.0,2020-10-22,east
9839,1668.0,2020-10-22,west
9840,1635.0,2020-10-23,north
9841,1533.0,2020-10-23,south
9842,1635.0,2020-10-23,east
9843,1575.0,2020-10-23,west
9844,1737.0,2020-10-24,north
9845,1593.0,2020-10-24,south
9846,1707.0,2020-10-24,east
9847,1536.0,2020-10-24,west
9848,1689.0,2020-10-25,north
9849,1680.0,2020-10-25,south
9850,1605.0,2020-10-25,east
9851,1617.0,2020-10-25,west
9852,1746.0,2020-10-26,north
9853,1518.0,2020-10-26,south
9854,1656.0,2020-10-26,east
9855,1542.0,2020-10-26,west
9856,1581.0,2020-10-27,north
9857,1716.0,2020-10-27,south
9858,1683.0,2020-10-27,east
9859,1518.0,2020-10-27,west
9860,1746.0,2020-10-28,north
9861,1587.0,2020-10-28,south
9862,1644.0,2020-10-28,east
9863,1731.0,2020-10-28,west
9864,1770.0,2020-10-29,north
9865,1692.0,2020-10-29,south
9866,1557.0,2020-10-29,east
9867,1524.0,2020-10-29,west
9868,1773.0,2020-10-30,north
9869,1689.0,2020-10-30,south
9870,1776.0,2020-10-30,east
9871,1686.0,2020-10-30,west
9872,1581.0,2020-10-31,north
9873,1758.0,2020-10-31,south
9874,1755.0,2020-10-31,east
9875,1668.0,2020-10-31,west
9876,1665.0,2020-11-01,north
9877,1551.0,2020-11-01,south
9878,1770.0,2020-11-01,east
9879,1593.0,2020-11-01,west
9880,1734.0,2020-11-02,north
9881,1500.0,2020-11-02,south
9882,1740.0,2020-11-02,east
9883,1686.0,2020-11-02,west
9884,1551.0,2020-11-03,north
9885,1752.0,2020-11-03,south
9886,1746.0,2020-11-03,east
9887,1581.0,2020-11-03,west
9888,1773.0,2020-11-04,north
9889,1788.0,2020-11-04,south
9890,1545.0,2020-11-04,east
9891,1506.0,2020-11-04,west
9892,1644.0,2020-11-05,north
9893,1605.0,2020-11-05,south
9894,1686.0,2020-11-05,east
9895,1539.0,2020-11-05,west
9896,1725.0,2020-11-06,north
9897,1599.0,2020-11-06,south
9898,1659.0,2020-11-06,east
9899,1575.0,2020-11-06,west
9900,1653.0,2020-11-07,north
9901,1641.0,2020-11-07,south
9902,1587.0,2020-11-07,east
9903,1758.0,2020-11-07,west
9904,1785.0,2020-11-08,north
9905,1695.0,2020-11-08,south
9906,1581.0,2020-11-08,east
9907,1734.0,2020-11-08,west
9908,1788.0,2020-11-09,north
9909,1593.0,2020-11-09,south
9910,1593.0,2020-11-09,east
9911,1512.0,2020-11-09,west
9912,1638.0,2020-11-10,north
9913,1734.0,2020-11-10,south
9914,1695.0,2020-11-10,east
9915,1638.0,2020-11-10,west
9916,1695.0,2020-11-11,north
9917,1533.0,2020-11-11,south
9918,1731.0,2020-11-11,east
9919,1689.0,2020-11-11,west
9920,1713.0,2020-11-12,north
9921,1596.0,2020-11-12,south
9922,1686.0,2020-11-12,east
9923,1515.0,2020-11-12,west
9924,1581.0,2020-11-13,north
9925,1521.0,2020-11-13,south
9926,1677.0,2020-11-13,east
9927,1635.0,2020-11-13,west
9928,1749.0,2020-11-14,north
9929,1542.0,2020-11-14,south
9930,1602.0,2020-11-14,east
9931,1557.0,2020-11-14,west
9932,1686.0,2020-11-15,north
9933,1638.0,2020-11-15,south
9934,1794.0,2020-11-15,east
9935,1659.0,2020-11-15,west
9936,1773.0,2020-11-16,north
9937,1671.0,2020-11-16,south
9938,1626.0,2020-11-16,east
9939,1725.0,2020-11-16,west
9940,1686.0,2020-11-17,north
9941,1521.0,2020-11-17,south
9942,1734.0,2020-11-17,east
9943,1530.0,2020-11-17,west
9944,1698.0,2020-11-18,north
9945,1770.0,2020-11-18,south
9946,1752.0,2020-11-18,east
9947,1662.0,2020-11-18,west
9948,1566.0,2020-11-19,north
9949,1590.0,2020-11-19,south
9950,1635.0,2020-11-19,east
9951,1698.0,2020-11-19,west
9952,1683.0,2020-11-20,north
9953,1653.0,2020-11-20,south
9954,1527.0,2020-11-20,east
9955,1524.0,2020-11-20,west
9956,1593.0,2020-11-21,north
9957,1656.0,2020-11-21,south
9958,1623.0,2020-11-21,east
9959,1638.0,2020-11-21,west
9960,1596.0,2020-11-22,north
9961,1575.0,2020-11-22,south
9962,1656.0,2020-11-22,east
9963,1725.0,2020-11-22,west
9964,1767.0,2020-11-23,north
9965,1650.0,2020-11-23,south
9966,1641.0,2020-11-23,east
9967,1632.0,2020-11-23,west
9968,1602.0,2020-11-24,north
9969,1632.0,2020-11-24,south
9970,1743.0,2020-11-24,east
9971,1617.0,2020-11-24,west
9972,1725.0,2020-11-25,north
9973,1761.0,2020-11-25,south
9974,1791.0,2020-11-25,east
9975,1620.0,2020-11-25,west
9976,1770.0,2020-11-26,north
9977,1791.0,2020-11-26,south
9978,1665.0,2020-11-26,east
9979,1743.0,2020-11-26,west
9980,1632.0,2020-11-27,north
9981,1587.0,2020-11-27,south
9982,1680.0,2020-11-27,east
9983,1656.0,2020-11-27,west
9984,1746.0,2020-11-28,north
9985,1599.0,2020-11-28,south
9986,1719.0,2020-11-28,east
9987,1794.0,2020-11-28,west
9988,1758.0,2020-11-29,north
9989,1557.0,2020-11-29,south
9990,1647.0,2020-11-29,east
9991,1740.0,2020-11-29,west
9992,1635.0,2020-11-30,north
9993,1584.0,2020-11-30,south
9994,1614.0,2020-11-30,east
9995,1749.0,2020-11-30,west
9996,1587.0,2020-12-01,north
9997,1719.0,2020-12-01,south
9998,1620.0,2020-12-01,east
9999,1656.0,2020-12-01,west
10000,1554.0,2020-12-02,north
10001,1755.0,2020-12-02,south
10002,1737.0,2020-12-02,east
10003,1548.0,2020-12-02,west
10004,1572.0,2020-12-03,north
10005,1560.0,2020-12-03,south
10006,1746.0,2020-12-03,east
10007,1788.0,2020-12-03,west
10008,1638.0,2020-12-04,north
10009,1626.0,2020-12-04,south
10010,1518.0,2020-12-04,east
10011,1773.0,2020-12-04,west
10012,1707.0,2020-12-05,north
10013,1614.0,2020-12-05,south
10014,1722.0,2020-12-05,east
10015,1524.0,2020-12-05,west
10016,1560.0,2020-12-06,north
10017,1617.0,2020-12-06,south
10018,1566.0,2020-12-06,east
10019,1515.0,2020-12-06,west
10020,1509.0,2020-12-07,north
10021,1545.0,2020-12-07,south
10022,1596.0,2020-12-07,east
10023,1671.0,2020-12-07,west
10024,1686.0,2020-12-08,north
10025,1785.0,2020-12-08,south
10026,1800.0,2020-12-08,east
10027,1590.0,2020-12-08,west
10028,1788.0,2020-12-09,north
10029,1788.0,2020-12-09,south
10030,1584.0,2020-12-09,east
10031,1665.0,2020-12-09,west
10032,1620.0,2020-12-10,north
10033,1725.0,2020-12-10,south
10034,1569.0,2020-12-10,east
10035,1533.0,2020-12-10,west
10036,1503.0,2020-12-11,north
10037,1713.0,2020-12-11,south
10038,1650.0,2020-12-11,east
10039,1776.0,2020-12-11,west
10040,1629.0,2020-12-12,north
10041,1662.0,2020-12-12,south
10042,1623.0,2020-12-12,east
10043,1590.0,2020-12-12,west
10044,1650.0,2020-12-13,north
10045,1647.0,2020-12-13,south
10046,1683.0,2020-12-13,east
10047,1530.0,2020-12-13,west
10048,1746.0,2020-12-14,north
10049,1551.0,2020-12-14,south
10050,1548.0,2020-12-14,east
10051,1767.0,2020-12-14,west
10052,1785.0,2020-12-15,north
10053,1734.0,2020-12-15,south
10054,1578.0,2020-12-15,east
10055,1596.0,2020-12-15,west
10056,1779.0,2020-12-16,north
10057,1770.0,2020-12-16,south
10058,1581.0,2020-12-16,east
10059,1614.0,2020-12-16,west
10060,1506.0,2020-12-17,north
10061,1533.0,2020-12-17,south
10062,1677.0,2020-12-17,east
10063,1737.0,2020-12-17,west
10064,1635.0,2020-12-18,north
10065,1800.0,2020-12-18,south
10066,1794.0,2020-12-18,east
10067,1653.0,2020-12-18,west
10068,1719.0,2020-12-19,north
10069,1674.0,2020-12-19,south
10070,1575.0,2020-12-19,east
10071,1650.0,2020-12-19,west
10072,1707.0,2020-12-20,north
10073,1692.0,2020-12-20,south
10074,1614.0,2020-12-20,east
10075,1563.0,2020-12-20,west
10076,1575.0,2020-12-21,north
10077,1506.0,2020-12-21,south
10078,1599.0,2020-12-21,east
10079,1686.0,2020-12-21,west
10080,1518.0,2020-12-22,north
10081,1677.0,2020-12-22,south
10082,1722.0,2020-12-22,east
10083,1566.0,2020-12-22,west
10084,1677.0,2020-12-23,north
10085,1542.0,2020-12-23,south
10086,1785.0,2020-12-23,east
10087,1671.0,2020-12-23,west
10088,1725.0,2020-12-24,north
10089,1506.0,2020-12-24,south
10090,1563.0,2020-12-24,east
10091,1668.0,2020-12-24,west
10092,1782.0,2020-12-25,north
10093,1557.0,2020-12-25,south
10094,1797.0,2020-12-25,east
10095,1563.0,2020-12-25,west
10096,1554.0,2020-12-26,north
10097,1650.0,2020-12-26,south
10098,1698.0,2020-12-26,east
10099,1737.0,2020-12-26,west
10100,1770.0,2020-12-27,north
10101,1734.0,2020-12-27,south
10102,1770.0,2020-12-27,east
10103,1524.0,2020-12-27,west
10104,1725.0,2020-12-28,north
10105,1536.0,2020-12-28,south
10106,1758.0,2020-12-28,east
10107,1683.0,2020-12-28,west
10108,1518.0,2020-12-29,north
10109,1677.0,2020-12-29,south
10110,1614.0,2020-12-29,east
10111,1767.0,2020-12-29,west
10112,1524.0,2020-12-30,north
10113,1530.0,2020-12-30,south
10114,1584.0,2020-12-30,east
10115,1791.0,2020-12-30,west
10116,1740.0,2020-12-31,north
10117,1698.0,2020-12-31,south
10118,1770.0,2020-12-31,east
10119,1650.0,2020-12-31,west
10120,1536.0,2021-01-01,north
10121,1542.0,2021-01-01,south
10122,1671.0,2021-01-01,east
10123,1752.0,2021-01-01,west
10124,1794.0,2021-01-02,north
10125,1620.0,2021-01-02,south
10126,1584.0,2021-01-02,east
10127,1503.0,2021-01-02,west
10128,1758.0,2021-01-03,north
10129,1578.0,2021-01-03,south
10130,1677.0,2021-01-03,east
10131,1722.0,2021-01-03,west
10132,1590.0,2021-01-04,north
10133,1785.0,2021-01-04,south
10134,1731.0,2021-01-04,east
10135,1686.0,2021-01-04,west
10136,1536.0,2021-01-05,north
10137,1578.0,2021-01-05,south
10138,1683.0,2021-01-05,east
10139,1608.0,2021-01-05,west
10140,1743.0,2021-01-06,north
10141,1743.0,2021-01-06,south
10142,1638.0,2021-01-06,east
10143,1788.0,2021-01-06,west
10144,1716.0,2021-01-07,north
10145,1602.0,2021-01-07,south
10146,1596.0,2021-01-07,east
10147,1797.0,2021-01-07,west
10148,1662.0,2021-01-08,north
10149,1668.0,2021-01-08,south
10150,1662.0,2021-01-08,east
10151,1521.0,2021-01-08,west
10152,1563.0,2021-01-09,north
10153,1647.0,2021-01-09,south
10154,1743.0,2021-01-09,east
10155,1653.0,2021-01-09,west
10156,1731.0,2021-01-10,north
10157,1608.0,2021-01-10,south
10158,1512.0,2021-01-10,east
10159,1545.0,2021-01-10,west
10160,1740.0,2021-01-11,north
10161,1611.0,2021-01-11,south
10162,1536.0,2021-01-11,east
10163,1626.0,2021-01-11,west
10164,1614.0,2021-01-12,north
10165,1572.0,2021-01-12,south
10166,1539.0,2021-01-12,east
10167,1605.0,2021-01-12,west
10168,1545.0,2021-01-13,north
10169,1542.0,2021-01-13,south
10170,1779.0,2021-01-13,east
10171,1680.0,2021-01-13,west
10172,1701.0,2021-01-14,north
10173,1677.0,2021-01-14,south
10174,1614.0,2021-01-14,east
10175,1590.0,2021-01-14,west
10176,2025.0,2021-01-15,north
10177,2195.0,2021-01-15,south
10178,2180.0,2021-01-15,east
10179,2395.0,2021-01-15,west
10180,2110.0,2021-01-16,north
10181,2145.0,2021-01-16,south
10182,2340.0,2021-01-16,east
10183,2390.0,2021-01-16,west
10184,2475.0,2021-01-17,north
10185,2320.0,2021-01-17,south
10186,2105.0,2021-01-17,east
10187,2090.0,2021-01-17,west
10188,2050.0,2021-01-18,north
10189,2410.0,2021-01-18,south
10190,2125.0,2021-01-18,east
10191,2325.0,2021-01-18,west
10192,2335.0,2021-01-19,north
10193,2105.0,2021-01-19,south
10194,2340.0,2021-01-19,east
10195,2420.0,2021-01-19,west
10196,2415.0,2021-01-20,north
10197,2495.0,2021-01-20,south
10198,2070.0,2021-01-20,east
10199,2405.0,2021-01-20,west
10200,2090.0,2021-01-21,north
10201,2145.0,2021-01-21,south
10202,2245.0,2021-01-21,east
10203,2330.0,2021-01-21,west
10204,2460.0,2021-01-22,north
10205,2230.0,2021-01-22,south
10206,2010.0,2021-01-22,east
10207,2380.0,2021-01-22,west
10208,2025.0,2021-01-23,north
10209,2085.0,2021-01-23,south
10210,2420.0,2021-01-23,east
10211,2175.0,2021-01-23,west
10212,2015.0,2021-01-24,north
10213,2445.0,2021-01-24,south
10214,2255.0,2021-01-24,east
10215,2085.0,2021-01-24,west
10216,2210.0,2021-01-25,north
10217,2145.0,2021-01-25,south
10218,2200.0,2021-01-25,east
10219,2160.0,2021-01-25,west
10220,2050.0,2021-01-26,north
10221,2280.0,2021-01-26,south
10222,2165.0,2021-01-26,east
10223,2345.0,2021-01-26,west
10224,2000.0,2021-01-27,north
10225,2010.0,2021-01-27,south
10226,2060.0,2021-01-27,east
10227,2020.0,2021-01-27,west
10228,2140.0,2021-01-28,north
10229,2310.0,2021-01-28,south
10230,2285.0,2021-01-28,east
10231,2005.0,2021-01-28,west
10232,2295.0,2021-01-29,north
10233,2195.0,2021-01-29,south
10234,2465.0,2021-01-29,east
10235,2095.0,2021-01-29,west
10236,2400.0,2021-01-30,north
10237,2290.0,2021-01-30,south
10238,2370.0,2021-01-30,east
10239,2165.0,2021-01-30,west
10240,2430.0,2021-01-31,north
10241,2260.0,2021-01-31,south
10242,2215.0,2021-01-31,east
10243,2145.0,2021-01-31,west
10244,2350.0,2021-02-01,north
10245,2180.0,2021-02-01,south
10246,2290.0,2021-02-01,east
10247,2115.0,2021-02-01,west
10248,2315.0,2021-02-02,north
10249,2100.0,2021-02-02,south
10250,2430.0,2021-02-02,east
10251,2215.0,2021-02-02,west
10252,2000.0,2021-02-03,north
10253,2355.0,2021-02-03,south
10254,2110.0,2021-02-03,east
10255,2240.0,2021-02-03,west
10256,2380.0,2021-02-04,north
10257,2305.0,2021-02-04,south
10258,2300.0,2021-02-04,east
10259,2120.0,2021-02-04,west
10260,2185.0,2021-02-05,north
10261,2295.0,2021-02-05,south
10262,2215.0,2021-02-05,east
10263,2050.0,2021-02-05,west
10264,2225.0,2021-02-06,north
10265,2405.0,2021-02-06,south
10266,2095.0,2021-02-06,east
10267,2200.0,2021-02-06,west
10268,2070.0,2021-02-07,north
10269,2065.0,2021-02-07,south
10270,2080.0,2021-02-07,east
10271,2010.0,2021-02-07,west
10272,2395.0,2021-02-08,north
10273,2345.0,2021-02-08,south
10274,2085.0,2021-02-08,east
10275,2250.0,2021-02-08,west
10276,2045.0,2021-02-09,north
10277,2345.0,2021-02-09,south
10278,2455.0,2021-02-09,east
10279,2260.0,2021-02-09,west
10280,2130.0,2021-02-10,north
10281,2035.0,2021-02-10,south
10282,2045.0,2021-02-10,east
10283,2145.0,2021-02-10,west
10284,2320.0,2021-02-11,north
10285,2350.0,2021-02-11,south
10286,2085.0,2021-02-11,east
10287,2160.0,2021-02-11,west
10288,2375.0,2021-02-12,north
10289,2230.0,2021-02-12,south
10290,2230.0,2021-02-12,east
10291,2130.0,2021-02-12,west
10292,2425.0,2021-02-13,north
10293,2465.0,2021-02-13,south
10294,2105.0,2021-02-13,east
10295,2485.0,2021-02-13,west
10296,2340.0,2021-02-14,north
10297,2240.0,2021-02-14,south
10298,2285.0,2021-02-14,east
10299,2375.0,2021-02-14,west
10300,2110.0,2021-02-15,north
10301,2325.0,2021-02-15,south
10302,2265.0,2021-02-15,east
10303,2175.0,2021-02-15,west
10304,2295.0,2021-02-16,north
10305,2250.0,2021-02-16,south
10306,2180.0,2021-02-16,east
10307,2465.0,2021-02-16,west
10308,2380.0,2021-02-17,north
10309,2130.0,2021-02-17,south
10310,2350.0,2021-02-17,east
10311,2470.0,2021-02-17,west
10312,2005.0,2021-02-18,north
10313,2125.0,2021-02-18,south
10314,2480.0,2021-02-18,east
10315,2240.0,2021-02-18,west
10316,2125.0,2021-02-19,north
10317,2425.0,2021-02-19,south
10318,2050.0,2021-02-19,east
10319,2045.0,2021-02-19,west
10320,2260.0,2021-02-20,north
10321,2105.0,2021-02-20,south
10322,2420.0,2021-02-20,east
10323,2400.0,2021-02-20,west
10324,2345.0,2021-02-21,north
10325,2040.0,2021-02-21,south
10326,2170.0,2021-02-21,east
10327,2445.0,2021-02-21,west
10328,2145.0,2021-02-22,north
10329,2050.0,2021-02-22,south
10330,2200.0,2021-02-22,east
10331,2140.0,2021-02-22,west
10332,2490.0,2021-02-23,north
10333,2370.0,2021-02-23,south
10334,2055.0,2021-02-23,east
10335,2380.0,2021-02-23,west
10336,2330.0,2021-02-24,north
10337,2420.0,2021-02-24,south
10338,2235.0,2021-02-24,east
10339,2045.0,2021-02-24,west
10340,2205.0,2021-02-25,north
10341,2065.0,2021-02-25,south
10342,2300.0,2021-02-25,east
10343,2035.0,2021-02-25,west
10344,2455.0,2021-02-26,north
10345,2350.0,2021-02-26,south
10346,2270.0,2021-02-26,east
10347,2315.0,2021-02-26,west
10348,2000.0,2021-02-27,north
10349,2305.0,2021-02-27,south
10350,2150.0,2021-02-27,east
10351,2305.0,2021-02-27,west
10352,2145.0,2021-02-28,north
10353,2155.0,2021-02-28,south
10354,2290.0,2021-02-28,east
10355,2155.0,2021-02-28,west
10356,2360.0,2021-03-01,north
10357,2430.0,2021-03-01,south
10358,2185.0,2021-03-01,east
10359,2245.0,2021-03-01,west
10360,2370.0,2021-03-02,north
10361,2300.0,2021-03-02,south
10362,2215.0,2021-03-02,east
10363,2225.0,2021-03-02,west
10364,2405.0,2021-03-03,north
10365,2000.0,2021-03-03,south
10366,2025.0,2021-03-03,east
10367,2380.0,2021-03-03,west
10368,2390.0,2021-03-04,north
10369,2335.0,2021-03-04,south
10370,2205.0,2021-03-04,east
10371,2035.0,2021-03-04,west
